supported_index,query_id,query_id_s,model_id,model,benchmark_label,result_status,status,native_or_fallback,candidate_count,true_rank,top1_correct,top5_correct,top10_correct,reciprocal_rank,top1_tanimoto,formula_accuracy,failed_prediction_count,missing_candidate_spectra,predicted_spectrum_count,ranked_rows,candidate_spectra_count,claim_guardrail
139,192,192,cfmid_ms2deepscore_hybrid,CFM-ID-generated spectra + MS2DeepScore similarity hybrid,CFM-ID-generated candidate spectra + MS2DeepScore similarity hybrid,completed,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,735,112.0,False,False,False,0.0089285714285714,,,,0.0,,,735.0,Do not call this native MS2DeepScore; spectra were generated by CFM-ID.
140,193,193,cfmid_ms2deepscore_hybrid,CFM-ID-generated spectra + MS2DeepScore similarity hybrid,CFM-ID-generated candidate spectra + MS2DeepScore similarity hybrid,completed,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,7937,488.0,False,False,False,0.0020491803278688,,,,0.0,,,7937.0,Do not call this native MS2DeepScore; spectra were generated by CFM-ID.
141,194,194,cfmid_ms2deepscore_hybrid,CFM-ID-generated spectra + MS2DeepScore similarity hybrid,CFM-ID-generated candidate spectra + MS2DeepScore similarity hybrid,completed,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,9378,85.0,False,False,False,0.0117647058823529,,,,0.0,,,9378.0,Do not call this native MS2DeepScore; spectra were generated by CFM-ID.
142,195,195,cfmid_ms2deepscore_hybrid,CFM-ID-generated spectra + MS2DeepScore similarity hybrid,CFM-ID-generated candidate spectra + MS2DeepScore similarity hybrid,completed,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,1274,218.0,False,False,False,0.0045871559633027,,,,0.0,,,1274.0,Do not call this native MS2DeepScore; spectra were generated by CFM-ID.
143,196,196,cfmid_ms2deepscore_hybrid,CFM-ID-generated spectra + MS2DeepScore similarity hybrid,CFM-ID-generated candidate spectra + MS2DeepScore similarity hybrid,completed,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,4522,4184.0,False,False,False,0.0002390057361376,,,,0.0,,,4522.0,Do not call this native MS2DeepScore; spectra were generated by CFM-ID.
144,199,199,cfmid_ms2deepscore_hybrid,CFM-ID-generated spectra + MS2DeepScore similarity hybrid,CFM-ID-generated candidate spectra + MS2DeepScore similarity hybrid,completed,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,4447,3798.0,False,False,False,0.0002632964718272,,,,0.0,,,4447.0,Do not call this native MS2DeepScore; spectra were generated by CFM-ID.
145,200,200,cfmid_ms2deepscore_hybrid,CFM-ID-generated spectra + MS2DeepScore similarity hybrid,CFM-ID-generated candidate spectra + MS2DeepScore similarity hybrid,completed,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,510,21.0,False,False,False,0.0476190476190476,,,,0.0,,,510.0,Do not call this native MS2DeepScore; spectra were generated by CFM-ID.
146,201,201,cfmid_ms2deepscore_hybrid,CFM-ID-generated spectra + MS2DeepScore similarity hybrid,CFM-ID-generated candidate spectra + MS2DeepScore similarity hybrid,completed,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,7033,598.0,False,False,False,0.0016722408026755,,,,0.0,,,7033.0,Do not call this native MS2DeepScore; spectra were generated by CFM-ID.
147,205,205,cfmid_ms2deepscore_hybrid,CFM-ID-generated spectra + MS2DeepScore similarity hybrid,CFM-ID-generated candidate spectra + MS2DeepScore similarity hybrid,completed,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,9363,42.0,False,False,False,0.0238095238095238,,,,0.0,,,9363.0,Do not call this native MS2DeepScore; spectra were generated by CFM-ID.
148,206,206,cfmid_ms2deepscore_hybrid,CFM-ID-generated spectra + MS2DeepScore similarity hybrid,CFM-ID-generated candidate spectra + MS2DeepScore similarity hybrid,completed,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,9113,1055.0,False,False,False,0.0009478672985781,,,,0.0,,,9113.0,Do not call this native MS2DeepScore; spectra were generated by CFM-ID.
149,207,207,cfmid_ms2deepscore_hybrid,CFM-ID-generated spectra + MS2DeepScore similarity hybrid,CFM-ID-generated candidate spectra + MS2DeepScore similarity hybrid,completed,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,5971,1031.0,False,False,False,0.0009699321047526,,,,0.0,,,5971.0,Do not call this native MS2DeepScore; spectra were generated by CFM-ID.
150,208,208,cfmid_ms2deepscore_hybrid,CFM-ID-generated spectra + MS2DeepScore similarity hybrid,CFM-ID-generated candidate spectra + MS2DeepScore similarity hybrid,completed,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,9633,104.0,False,False,False,0.0096153846153846,,,,0.0,,,9633.0,Do not call this native MS2DeepScore; spectra were generated by CFM-ID.
151,209,209,cfmid_ms2deepscore_hybrid,CFM-ID-generated spectra + MS2DeepScore similarity hybrid,CFM-ID-generated candidate spectra + MS2DeepScore similarity hybrid,completed,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,9092,534.0,False,False,False,0.0018726591760299,,,,0.0,,,9092.0,Do not call this native MS2DeepScore; spectra were generated by CFM-ID.
152,210,210,cfmid_ms2deepscore_hybrid,CFM-ID-generated spectra + MS2DeepScore similarity hybrid,CFM-ID-generated candidate spectra + MS2DeepScore similarity hybrid,completed,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,6490,756.0,False,False,False,0.0013227513227513,,,,0.0,,,6490.0,Do not call this native MS2DeepScore; spectra were generated by CFM-ID.
153,211,211,cfmid_ms2deepscore_hybrid,CFM-ID-generated spectra + MS2DeepScore similarity hybrid,CFM-ID-generated candidate spectra + MS2DeepScore similarity hybrid,completed,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,9668,271.0,False,False,False,0.003690036900369,,,,0.0,,,9668.0,Do not call this native MS2DeepScore; spectra were generated by CFM-ID.
154,212,212,cfmid_ms2deepscore_hybrid,CFM-ID-generated spectra + MS2DeepScore similarity hybrid,CFM-ID-generated candidate spectra + MS2DeepScore similarity hybrid,completed,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,9580,4761.0,False,False,False,0.0002100399075824,,,,0.0,,,9580.0,Do not call this native MS2DeepScore; spectra were generated by CFM-ID.
155,213,213,cfmid_ms2deepscore_hybrid,CFM-ID-generated spectra + MS2DeepScore similarity hybrid,CFM-ID-generated candidate spectra + MS2DeepScore similarity hybrid,completed,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,9069,140.0,False,False,False,0.0071428571428571,,,,0.0,,,9069.0,Do not call this native MS2DeepScore; spectra were generated by CFM-ID.
156,214,214,cfmid_ms2deepscore_hybrid,CFM-ID-generated spectra + MS2DeepScore similarity hybrid,CFM-ID-generated candidate spectra + MS2DeepScore similarity hybrid,completed,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,1846,27.0,False,False,False,0.037037037037037,,,,0.0,,,1846.0,Do not call this native MS2DeepScore; spectra were generated by CFM-ID.
157,215,215,cfmid_ms2deepscore_hybrid,CFM-ID-generated spectra + MS2DeepScore similarity hybrid,CFM-ID-generated candidate spectra + MS2DeepScore similarity hybrid,completed,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,9453,383.0,False,False,False,0.0026109660574412,,,,0.0,,,9453.0,Do not call this native MS2DeepScore; spectra were generated by CFM-ID.
158,216,216,cfmid_ms2deepscore_hybrid,CFM-ID-generated spectra + MS2DeepScore similarity hybrid,CFM-ID-generated candidate spectra + MS2DeepScore similarity hybrid,completed,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,5420,584.0,False,False,False,0.0017123287671232,,,,0.0,,,5420.0,Do not call this native MS2DeepScore; spectra were generated by CFM-ID.
159,218,218,cfmid_ms2deepscore_hybrid,CFM-ID-generated spectra + MS2DeepScore similarity hybrid,CFM-ID-generated candidate spectra + MS2DeepScore similarity hybrid,completed,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,7363,498.0,False,False,False,0.002008032128514,,,,0.0,,,7363.0,Do not call this native MS2DeepScore; spectra were generated by CFM-ID.
160,219,219,cfmid_ms2deepscore_hybrid,CFM-ID-generated spectra + MS2DeepScore similarity hybrid,CFM-ID-generated candidate spectra + MS2DeepScore similarity hybrid,completed,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,3155,503.0,False,False,False,0.0019880715705765,,,,0.0,,,3155.0,Do not call this native MS2DeepScore; spectra were generated by CFM-ID.
161,220,220,cfmid_ms2deepscore_hybrid,CFM-ID-generated spectra + MS2DeepScore similarity hybrid,CFM-ID-generated candidate spectra + MS2DeepScore similarity hybrid,completed,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,9633,1854.0,False,False,False,0.000539374325782,,,,0.0,,,9633.0,Do not call this native MS2DeepScore; spectra were generated by CFM-ID.
162,221,221,cfmid_ms2deepscore_hybrid,CFM-ID-generated spectra + MS2DeepScore similarity hybrid,CFM-ID-generated candidate spectra + MS2DeepScore similarity hybrid,completed,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,9150,76.0,False,False,False,0.0131578947368421,,,,0.0,,,9150.0,Do not call this native MS2DeepScore; spectra were generated by CFM-ID.
163,222,222,cfmid_ms2deepscore_hybrid,CFM-ID-generated spectra + MS2DeepScore similarity hybrid,CFM-ID-generated candidate spectra + MS2DeepScore similarity hybrid,completed,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,9240,64.0,False,False,False,0.015625,,,,0.0,,,9240.0,Do not call this native MS2DeepScore; spectra were generated by CFM-ID.
164,223,223,cfmid_ms2deepscore_hybrid,CFM-ID-generated spectra + MS2DeepScore similarity hybrid,CFM-ID-generated candidate spectra + MS2DeepScore similarity hybrid,completed,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,9012,1526.0,False,False,False,0.0006553079947575,,,,0.0,,,9012.0,Do not call this native MS2DeepScore; spectra were generated by CFM-ID.
165,224,224,cfmid_ms2deepscore_hybrid,CFM-ID-generated spectra + MS2DeepScore similarity hybrid,CFM-ID-generated candidate spectra + MS2DeepScore similarity hybrid,completed,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,2730,279.0,False,False,False,0.003584229390681,,,,0.0,,,2730.0,Do not call this native MS2DeepScore; spectra were generated by CFM-ID.
166,225,225,cfmid_ms2deepscore_hybrid,CFM-ID-generated spectra + MS2DeepScore similarity hybrid,CFM-ID-generated candidate spectra + MS2DeepScore similarity hybrid,completed,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,6158,1171.0,False,False,False,0.0008539709649871,,,,0.0,,,6158.0,Do not call this native MS2DeepScore; spectra were generated by CFM-ID.
167,226,226,cfmid_ms2deepscore_hybrid,CFM-ID-generated spectra + MS2DeepScore similarity hybrid,CFM-ID-generated candidate spectra + MS2DeepScore similarity hybrid,completed,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,9691,2501.0,False,False,False,0.0003998400639744,,,,0.0,,,9691.0,Do not call this native MS2DeepScore; spectra were generated by CFM-ID.
168,227,227,cfmid_ms2deepscore_hybrid,CFM-ID-generated spectra + MS2DeepScore similarity hybrid,CFM-ID-generated candidate spectra + MS2DeepScore similarity hybrid,completed,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,1329,756.0,False,False,False,0.0013227513227513,,,,0.0,,,1329.0,Do not call this native MS2DeepScore; spectra were generated by CFM-ID.
169,228,228,cfmid_ms2deepscore_hybrid,CFM-ID-generated spectra + MS2DeepScore similarity hybrid,CFM-ID-generated candidate spectra + MS2DeepScore similarity hybrid,completed,completed,cfmid_generated_spectra_ms2deepscore_similarity_full_supported_hybrid,6956,543.0,False,False,False,0.001841620626151,,,,0.0,,,6956.0,Do not call this native MS2DeepScore; spectra were generated by CFM-ID.
0,0,0,iceberg,ICEBERG,ICEBERG harmonized candidate-set rerun,completed_with_candidate_prediction_failures,completed,,1241,12.0,False,False,False,0.0833333333333333,0.8809523809523809,True,0.0,,1241.0,,,Use only matched 170-query filtered ICEBERG files; off-manifest shard rows excluded; candidate-level prediction failures audited.
1,3,3,iceberg,ICEBERG,ICEBERG harmonized candidate-set rerun,completed_with_candidate_prediction_failures,completed,,8524,4.0,False,True,True,0.25,0.1309523809523809,True,0.0,,8524.0,,,Use only matched 170-query filtered ICEBERG files; off-manifest shard rows excluded; candidate-level prediction failures audited.
2,4,4,iceberg,ICEBERG,ICEBERG harmonized candidate-set rerun,completed_with_candidate_prediction_failures,completed,,7594,621.0,False,False,False,0.001610305958132,0.1224489795918367,False,0.0,,7594.0,,,Use only matched 170-query filtered ICEBERG files; off-manifest shard rows excluded; candidate-level prediction failures audited.
3,5,5,iceberg,ICEBERG,ICEBERG harmonized candidate-set rerun,completed_with_candidate_prediction_failures,completed,,1074,26.0,False,False,False,0.0384615384615384,0.1162790697674418,False,0.0,,1074.0,,,Use only matched 170-query filtered ICEBERG files; off-manifest shard rows excluded; candidate-level prediction failures audited.
4,6,6,iceberg,ICEBERG,ICEBERG harmonized candidate-set rerun,completed_with_candidate_prediction_failures,completed,,1524,538.0,False,False,False,0.0018587360594795,0.1764705882352941,True,0.0,,1524.0,,,Use only matched 170-query filtered ICEBERG files; off-manifest shard rows excluded; candidate-level prediction failures audited.
5,7,7,iceberg,ICEBERG,ICEBERG harmonized candidate-set rerun,completed_with_candidate_prediction_failures,completed,,7016,28.0,False,False,False,0.0357142857142857,0.1428571428571428,True,0.0,,7016.0,,,Use only matched 170-query filtered ICEBERG files; off-manifest shard rows excluded; candidate-level prediction failures audited.
6,9,9,iceberg,ICEBERG,ICEBERG harmonized candidate-set rerun,completed_with_candidate_prediction_failures,completed,,8632,131.0,False,False,False,0.0076335877862595,0.1147540983606557,True,0.0,,8632.0,,,Use only matched 170-query filtered ICEBERG files; off-manifest shard rows excluded; candidate-level prediction failures audited.
7,10,10,iceberg,ICEBERG,ICEBERG harmonized candidate-set rerun,completed_with_candidate_prediction_failures,partial_prediction_failures,,2797,147.0,False,False,False,0.0068027210884353,0.1818181818181818,False,4.0,,2793.0,,,Use only matched 170-query filtered ICEBERG files; off-manifest shard rows excluded; candidate-level prediction failures audited.
8,11,11,iceberg,ICEBERG,ICEBERG harmonized candidate-set rerun,completed_with_candidate_prediction_failures,partial_prediction_failures,,6368,24.0,False,False,False,0.0416666666666666,0.1160714285714285,False,5.0,,6363.0,,,Use only matched 170-query filtered ICEBERG files; off-manifest shard rows excluded; candidate-level prediction failures audited.
9,12,12,iceberg,ICEBERG,ICEBERG harmonized candidate-set rerun,completed_with_candidate_prediction_failures,completed,,9462,42.0,False,False,False,0.0238095238095238,0.25,True,0.0,,9462.0,,,Use only matched 170-query filtered ICEBERG files; off-manifest shard rows excluded; candidate-level prediction failures audited.
10,15,15,iceberg,ICEBERG,ICEBERG harmonized candidate-set rerun,completed_with_candidate_prediction_failures,completed,,4775,5.0,False,True,True,0.2,0.1428571428571428,False,0.0,,4775.0,,,Use only matched 170-query filtered ICEBERG files; off-manifest shard rows excluded; candidate-level prediction failures audited.
11,16,16,iceberg,ICEBERG,ICEBERG harmonized candidate-set rerun,completed_with_candidate_prediction_failures,completed,,103,69.0,False,False,False,0.0144927536231884,0.4,True,0.0,,103.0,,,Use only matched 170-query filtered ICEBERG files; off-manifest shard rows excluded; candidate-level prediction failures audited.
12,17,17,iceberg,ICEBERG,ICEBERG harmonized candidate-set rerun,completed_with_candidate_prediction_failures,partial_prediction_failures,,9564,2455.0,False,False,False,0.00040733197556,0.09375,False,2.0,,9562.0,,,Use only matched 170-query filtered ICEBERG files; off-manifest shard rows excluded; candidate-level prediction failures audited.
13,18,18,iceberg,ICEBERG,ICEBERG harmonized candidate-set rerun,completed_with_candidate_prediction_failures,partial_prediction_failures,,6548,1534.0,False,False,False,0.0006518904823989,0.1481481481481481,True,2.0,,6546.0,,,Use only matched 170-query filtered ICEBERG files; off-manifest shard rows excluded; candidate-level prediction failures audited.
14,21,21,iceberg,ICEBERG,ICEBERG harmonized candidate-set rerun,completed_with_candidate_prediction_failures,completed,,5615,4.0,False,True,True,0.25,0.3518518518518518,True,0.0,,5615.0,,,Use only matched 170-query filtered ICEBERG files; off-manifest shard rows excluded; candidate-level prediction failures audited.
